airline_sentiment,text
0,@united my mother's flight was delayed from phl-ord. We're on our way to NRT and the gate refused to upgrade. A platinum.  Blegh
0,@united I somehow think I'm going to be stuck paying for a hotel room in Denver without winter clothes on my dime.  I guess we'll see.
2,"@united I normally ask people to put on headphones...but not toddlers. Maybe planes should have a ""kid"" section (near the back) ;)"
0,@united of course I need help.  I've been DMing you ladies and gents all day. Your only solution is hope for the best and LAX.
2,@united Confirmation number: NJV4BP - All I need is email confirmation of flight from NYC - SFO Feb 4
1,@united Brandi Zabsonre in Denver deserves a raise for bringing delight into a terrible travel situation. big ups http://t.co/TK3aOpdtSQ
2,@united thank you!!!!! And next flight to Durango then driving to Farmington New Mexico for work! But hitting the slopes in Durango!
0,"@united you better hold my flight to Tucson #5237, just landed in Houston after an hour delay for some minor computer problem"
2,@united that's what I thought! Thanks for the clarification!
0,@united feck guys. Stop Cancelled Flightling flights from EWR to RIC the weather is fine I both locations!!!
2,"@united + UA has been rolling out improvements too, we think. Hoping they'll catch up soon? Meantime, ANA is our preference!"
2,@united i need my confirmation number! Can you give it to me?
1,"@united no worries about the tweets. We all should do what we can to make sure we, as in your tag line, ""Fly the Friendly Skies."""
1,@united @jsumiyasu I am thankful to the  United ground staff who put me in the last seat on the last flight out. Home Late Flight is still home!
1,@united I appreciate the follow up.
0,"@united +what took me aback was the response by the flight attendant, who put the responsibility squarely back on passenger's shoulders. +"
0,@united No but u cld explain how such a disorganized and inefficient company w surly and obviously unhappy employees stays in business.
0,@united Gold Star for united- change my flight- miss all connections- but can't accommodate me until a MUCH Late Flightr arrival time-Not HAPPY!
0,"@united's first-class #cockup
http://t.co/oh7CFv7DHR"
1,@united Thank you for the new Club at O'Hare. Very comfortable. You made the difficult weather days proficient and enjoyable.
0,"@united Bad coffee, but the juice is ok. #GetPhilz @ United Terminal SFO Airport http://t.co/Sg7IQqFVsO"
0,.@united nothing apparently. I've flown w/ you 4 times in last 3 weeks and 3 of those experiences (incl today) were clusterfucks.
0,@united what if business as usual meant dropping the bully mentality and fostering inspiration for a greater business #EmployeeRelations
0,@united last night we waited forever at the gate because someone from corporate dispatch FORGOT to call the crew #unfriendlyskies
0,"@united Broken entertainment system on my 8 hour NYC flight, terrible cabin crew service and online complaint form won't work #hopeless"
0,.@united call my work and tell them it's your fault I'm Late Flight
2,@united clicked on the link and got this? #confused http://t.co/xMAQcucWZl
0,@united still waiting for a reply
0,"Wanted to get my bag benefit, but instead get $25 pricing on all three tickets. When adding a card, MP Visa is only option. @united"
0,@united I like delays less than you because I'm the one on the plane. Connect me with a voucher
0,@SouthwestAir although I'm not happy you Cancelled Flighted my flight home tomorrow (phx to atl then dca) I am happy on how easy it was to rebook
2,"@SouthwestAir I'm teaching new #travelers how to research, #budget &amp; #save for a trip today! http://t.co/Qll48r57ep"
0,@SouthwestAir Very frustrated for the loooooong wait time to speak to a live person!!! Cannot get boarding pass for flight tomorrow!!
1,@SouthwestAir love them! Always get the best deals!
2,@SouthwestAir once again on Glassdoor's Best Places To Work snagging # 15 overall #notsurprising #LUVthem
1,@SouthwestAir thx. Make it right. Help Meagan Fouty Brancato fl#2771 dfw gate 4 preboard w/kids - b4 group A please. Please.
2,@SouthwestAir can you update me on the emergency landing in Jacksonville right now? #parentsonboard
2,@SouthwestAir can y'all develop Ding for a chrome/Firefox browser extension? That would be swell
2,@SouthwestAir did you know that suicide is the second leading cause of death among teens 10-24
0,"@SouthwestAir has grounded 2 flights b/c of equipment problems &amp; been rude to my wife, traveling alone w/our 2 young kids.  never again."
2,@SouthwestAir Do you promise to not unfollow me? 😉
1,@SouthwestAir weather bc of system outage. Hopefully everything goes smoothly now. Thank you for follow up
0,@SouthwestAir belt issues. Been a rough day for them. Worst part is traveling with 9 month old and having to wait outside in 85 degree
2,@SouthwestAir sent!
0,@SouthwestAir 20 minutes on hold waiting is ridiculous......
2,@SouthwestAir what is the status of the bag check area at FFL?
1,@SouthwestAir @heavenlychc9 I'd at least enjoy a free cocktail...or two.
1,@SouthwestAir I agree! RT @9NEWS: One airline is the fly-away favorite at DIA  #9NEWSBusiness http://t.co/o3WlaInImY
0,@SouthwestAir its flight #218 of that matters to you all. Hell next we all won't get our luggage properly transferred #facepalm #smh
0,@SouthwestAir oh and now your company has caused us to lose an entire day of our vacation in Cancun. De Boarded waiting for another plane
0,"@SouthwestAir Yo, I'm trying to make a change to a reservation but whenever I select the flight it says, ""Unable to price"". Please help!"
0,@SouthwestAir I was told by customer service that only customer relations can extend the expiration date of my unused travel funds.
1,@SouthwestAir Thx for your quick response and action! bf will make good use of the voucher #satisfied #happycustomer
0,@SouthwestAir nothing you can do to help us restore some barely-expired #RapidRewards points?
0,@SouthwestAir u have a lot of pissed off hungry tired people stuck at midway 4 over 2 hours after scheduled departure. This is inexcusable
0,"@SouthwestAir if you're going to charge for wifi, do us all a solid and make sure it doesn't take the length of the flight to open a page"
0,@SouthwestAir SWA helps the hotel industry. I always book flights a day before I need to be somewhere as SWA consistent Cancelled Flights/delays.
0,@SouthwestAir frustrating indeed especially when no one knows what the issue is....
0,@SouthwestAir Supposed to take off almost 2 hours ago....#vacationfail #frozenwater? #gettingimpatient #theycouldatleastofferfreebooze
2,@SouthwestAir hey I'm flying from Tampa to Denver today and I want to know if there will be tv's in the seats like @JetBlue
1,@SouthwestAir Thanks! Sent a DM to you. Let me know if oyu need any additional information.
0,@SouthwestAir INSANE traffic in LA. Trying to call you all to re schedule flight but been on phone for 20 minutes and nothing.
0,"@SouthwestAir I have used you guys for most my travels, but this last experience I will never use southwest again! #worstcustomerservice"
2,@SouthwestAir is America's largest airline by passengers carried! Wonder if this is b/c they have a 'Customer Service Bible' #ANAmarketers
1,@SouthwestAir ok thank you  i hope  so too
2,@SouthwestAir is there a resource to check delays/Cancelled Flightlations out of Love Field? Flying out tomorrow am and stressed about weather! ❄️
2,@SouthwestAir An Oscar-worthy entrance into LA. http://t.co/10tmtHVFDC
1,@SouthwestAir thanks to Ella-Mae at LAS counter for going above and beyond to help us get back to ABQ after our flight was Cancelled Flightled!
2,@SouthwestAir @PHLAirport Will Flight 2155 that arrives at E11 be a penguin plane?
1,@SouthwestAir has the smoooothest flight attendants. #SouthwestSmoothie http://t.co/Vr9k180LaI
